sale_id,date_id,customer_id,product_id,store_id,promotion_id,quantity,unit_price,discount_pct,discount_amount,gross_revenue,net_revenue,unit_cost,cogs,gross_profit,is_return,order_channel
SLS001049,20240207,CUST00057,PRD0035,STR008,PROMO012,5,122.52,0.12,73.51,612.6,539.09,56.24,281.2,257.89,FALSE,In-Store
SLS001050,20250211,CUST00434,PRD0005,STR009,PROMO010,5,45.21,0.08,18.08,226.05,207.97,26.01,130.05,77.92,FALSE,In-Store
SLS001051,20231107,CUST00129,PRD0063,STR002,PROMO011,3,189.98,0.18,102.59,569.94,467.35,102.69,308.07,159.28,FALSE,Mobile
SLS001052,20240229,CUST00365,PRD0054,STR004,PROMO001,2,244.95,0.0,0.0,489.9,489.9,121.9,243.8,246.1,FALSE,In-Store
SLS001053,20230610,CUST00492,PRD0024,STR004,PROMO003,4,377.12,0.1,150.85,1508.48,1357.63,179.54,718.16,639.47,FALSE,In-Store
SLS001054,20251106,CUST00204,PRD0025,STR007,PROMO006,5,375.79,0.25,469.74,1878.95,1409.21,218.42,1092.1,317.11,FALSE,In-Store
SLS001055,20231126,CUST00263,PRD0017,STR008,PROMO012,2,387.1,0.12,92.9,774.2,681.3,175.87,351.74,329.56,FALSE,In-Store
SLS001056,20230922,CUST00097,PRD0016,STR006,PROMO005,5,420.42,0.12,252.25,2102.1,1849.85,162.82,814.1,1035.75,FALSE,In-Store
SLS001057,20251121,CUST00365,PRD0097,STR010,PROMO002,5,165.97,0.15,124.48,829.85,705.37,99.56,497.8,207.57,FALSE,In-Store
SLS001058,20230723,CUST00405,PRD0033,STR002,PROMO011,5,337.53,0.18,303.78,1687.65,1383.87,164.6,823.0,560.87,FALSE,Mobile
SLS001059,20240408,CUST00298,PRD0012,STR008,PROMO010,3,413.06,0.08,99.13,1239.18,1140.05,175.37,526.11,613.94,FALSE,In-Store
SLS001060,20250505,CUST00393,PRD0051,STR008,PROMO001,3,263.96,0.0,0.0,791.88,791.88,136.13,408.39,383.49,FALSE,In-Store
SLS001061,20230910,CUST00234,PRD0054,STR001,PROMO003,4,244.95,0.1,97.98,979.8,881.82,121.9,487.6,394.22,FALSE,Online
SLS001062,20250116,CUST00155,PRD0001,STR005,PROMO006,2,401.56,0.25,200.78,803.12,602.34,164.69,329.38,272.96,FALSE,In-Store
SLS001063,20230309,CUST00241,PRD0061,STR004,PROMO012,2,486.92,0.12,116.86,973.84,856.98,238.6,477.2,379.78,TRUE,In-Store
SLS001064,20250416,CUST00397,PRD0048,STR002,PROMO011,2,59.4,0.18,21.38,118.8,97.42,23.77,47.54,49.88,FALSE,Mobile
SLS001065,20250712,CUST00058,PRD0097,STR009,PROMO002,5,165.97,0.15,124.48,829.85,705.37,99.56,497.8,207.57,FALSE,In-Store
SLS001066,20250206,CUST00230,PRD0020,STR006,PROMO012,2,440.33,0.12,105.68,880.66,774.98,228.83,457.66,317.32,FALSE,In-Store
SLS001067,20250516,CUST00185,PRD0032,STR001,PROMO004,3,394.61,0.2,236.77,1183.83,947.06,230.52,691.56,255.5,FALSE,Online
SLS001068,20250618,CUST00093,PRD0032,STR006,PROMO006,1,394.61,0.25,98.65,394.61,295.96,230.52,230.52,65.44,FALSE,In-Store
SLS001069,20230911,CUST00500,PRD0093,STR002,PROMO007,3,200.59,0.15,90.27,601.77,511.5,108.09,324.27,187.23,FALSE,Mobile
SLS001070,20230123,CUST00337,PRD0076,STR005,PROMO004,1,399.26,0.2,79.85,399.26,319.41,169.19,169.19,150.22,FALSE,In-Store
SLS001071,20250309,CUST00437,PRD0100,STR010,PROMO009,1,100.42,0.22,22.09,100.42,78.33,47.68,47.68,30.65,FALSE,In-Store
SLS001072,20230531,CUST00222,PRD0013,STR002,PROMO011,4,462.58,0.18,333.06,1850.32,1517.26,161.99,647.96,869.3,FALSE,Mobile
SLS001073,20240316,CUST00089,PRD0058,STR004,PROMO008,4,340.81,0.1,136.32,1363.24,1226.92,170.56,682.24,544.68,FALSE,In-Store
SLS001074,20241211,CUST00372,PRD0034,STR002,PROMO011,4,45.05,0.18,32.44,180.2,147.76,21.87,87.48,60.28,FALSE,Mobile
SLS001075,20250718,CUST00152,PRD0096,STR001,PROMO001,3,121.6,0.0,0.0,364.8,364.8,57.13,171.39,193.41,FALSE,Online
SLS001076,20230703,CUST00264,PRD0010,STR010,PROMO009,3,198.31,0.22,130.88,594.93,464.05,93.99,281.97,182.08,FALSE,In-Store
SLS001077,20240606,CUST00363,PRD0035,STR008,PROMO001,3,122.52,0.0,0.0,367.56,367.56,56.24,168.72,198.84,FALSE,In-Store
SLS001078,20231113,CUST00137,PRD0071,STR005,PROMO008,4,268.28,0.1,107.31,1073.12,965.81,141.5,566.0,399.81,FALSE,In-Store
SLS001079,20230527,CUST00398,PRD0077,STR001,PROMO002,5,232.8,0.15,174.6,1164.0,989.4,131.09,655.45,333.95,FALSE,Online
SLS001080,20240514,CUST00218,PRD0034,STR004,PROMO005,4,45.05,0.12,21.62,180.2,158.58,21.87,87.48,71.1,TRUE,In-Store
SLS001081,20240603,CUST00326,PRD0087,STR005,PROMO010,4,423.25,0.08,135.44,1693.0,1557.56,150.55,602.2,955.36,FALSE,In-Store
SLS001082,20250605,CUST00011,PRD0047,STR005,PROMO001,1,55.28,0.0,0.0,55.28,55.28,21.74,21.74,33.54,FALSE,In-Store
SLS001083,20230729,CUST00321,PRD0065,STR004,PROMO011,5,142.01,0.18,127.81,710.05,582.24,58.7,293.5,288.74,FALSE,In-Store
SLS001084,20240813,CUST00052,PRD0096,STR003,PROMO009,5,121.6,0.22,133.76,608.0,474.24,57.13,285.65,188.59,FALSE,Marketplace
SLS001085,20241030,CUST00334,PRD0010,STR010,PROMO012,5,198.31,0.12,118.99,991.55,872.56,93.99,469.95,402.61,FALSE,In-Store
SLS001086,20231118,CUST00240,PRD0084,STR009,PROMO006,2,439.66,0.25,219.83,879.32,659.49,201.31,402.62,256.87,FALSE,In-Store
SLS001087,20230604,CUST00420,PRD0066,STR005,PROMO010,3,332.48,0.08,79.8,997.44,917.64,175.39,526.17,391.47,FALSE,In-Store
SLS001088,20250827,CUST00388,PRD0083,STR008,PROMO001,4,414.89,0.0,0.0,1659.56,1659.56,214.72,858.88,800.68,FALSE,In-Store
SLS001089,20240427,CUST00282,PRD0022,STR009,PROMO007,3,415.86,0.15,187.14,1247.58,1060.44,175.03,525.09,535.35,FALSE,In-Store
SLS001090,20251007,CUST00031,PRD0055,STR009,PROMO003,1,253.47,0.1,25.35,253.47,228.12,149.26,149.26,78.86,FALSE,In-Store
SLS001091,20241030,CUST00422,PRD0014,STR010,PROMO004,3,380.42,0.2,228.25,1141.26,913.01,155.96,467.88,445.13,FALSE,In-Store
SLS001092,20250823,CUST00148,PRD0017,STR001,PROMO008,2,387.1,0.1,77.42,774.2,696.78,175.87,351.74,345.04,FALSE,Online
SLS001093,20250720,CUST00228,PRD0003,STR009,PROMO007,5,147.16,0.15,110.37,735.8,625.43,80.66,403.3,222.13,FALSE,In-Store
SLS001094,20250707,CUST00179,PRD0086,STR006,PROMO004,4,132.21,0.2,105.77,528.84,423.07,68.81,275.24,147.83,FALSE,In-Store
SLS001095,20230820,CUST00350,PRD0002,STR006,PROMO012,1,476.98,0.12,57.24,476.98,419.74,184.29,184.29,235.45,FALSE,In-Store
SLS001096,20230224,CUST00325,PRD0055,STR003,PROMO011,2,253.47,0.18,91.25,506.94,415.69,149.26,298.52,117.17,FALSE,Marketplace
SLS001097,20230613,CUST00276,PRD0027,STR008,PROMO009,1,294.07,0.22,64.7,294.07,229.37,165.86,165.86,63.51,FALSE,In-Store
SLS001098,20230930,CUST00161,PRD0055,STR003,PROMO005,2,253.47,0.12,60.83,506.94,446.11,149.26,298.52,147.59,TRUE,Marketplace
SLS001099,20240421,CUST00109,PRD0076,STR009,PROMO003,5,399.26,0.1,199.63,1996.3,1796.67,169.19,845.95,950.72,FALSE,In-Store
SLS001100,20250225,CUST00105,PRD0088,STR009,PROMO004,4,303.61,0.2,242.89,1214.44,971.55,113.33,453.32,518.23,FALSE,In-Store
SLS001101,20240114,CUST00019,PRD0041,STR010,PROMO006,4,265.41,0.25,265.41,1061.64,796.23,138.76,555.04,241.19,TRUE,In-Store
SLS001102,20251102,CUST00277,PRD0086,STR003,PROMO010,5,132.21,0.08,52.88,661.05,608.17,68.81,344.05,264.12,TRUE,Marketplace
SLS001103,20230726,CUST00180,PRD0020,STR008,PROMO007,4,440.33,0.15,264.2,1761.32,1497.12,228.83,915.32,581.8,FALSE,In-Store
SLS001104,20240910,CUST00109,PRD0037,STR001,PROMO008,1,337.62,0.1,33.76,337.62,303.86,134.32,134.32,169.54,FALSE,Online
SLS001105,20230129,CUST00038,PRD0077,STR007,PROMO006,2,232.8,0.25,116.4,465.6,349.2,131.09,262.18,87.02,FALSE,In-Store
SLS001106,20230822,CUST00404,PRD0028,STR010,PROMO002,3,413.35,0.15,186.01,1240.05,1054.04,212.12,636.36,417.68,TRUE,In-Store
SLS001107,20250820,CUST00469,PRD0031,STR010,PROMO007,4,490.78,0.15,294.47,1963.12,1668.65,172.34,689.36,979.29,FALSE,In-Store
SLS001108,20231030,CUST00105,PRD0017,STR010,PROMO001,1,387.1,0.0,0.0,387.1,387.1,175.87,175.87,211.23,FALSE,In-Store
SLS001109,20251130,CUST00348,PRD0002,STR010,PROMO005,3,476.98,0.12,171.71,1430.94,1259.23,184.29,552.87,706.36,FALSE,In-Store
SLS001110,20230806,CUST00159,PRD0022,STR010,PROMO007,4,415.86,0.15,249.52,1663.44,1413.92,175.03,700.12,713.8,FALSE,In-Store
SLS001111,20230120,CUST00199,PRD0029,STR001,PROMO002,3,315.73,0.15,142.08,947.19,805.11,179.95,539.85,265.26,FALSE,Online
SLS001112,20241228,CUST00330,PRD0095,STR003,PROMO010,3,94.93,0.08,22.78,284.79,262.01,40.5,121.5,140.51,FALSE,Marketplace
SLS001113,20250122,CUST00475,PRD0007,STR002,PROMO010,2,459.25,0.08,73.48,918.5,845.02,191.96,383.92,461.1,FALSE,Mobile
SLS001114,20251012,CUST00011,PRD0024,STR007,PROMO008,3,377.12,0.1,113.14,1131.36,1018.22,179.54,538.62,479.6,FALSE,In-Store
SLS001115,20240418,CUST00281,PRD0083,STR006,PROMO001,4,414.89,0.0,0.0,1659.56,1659.56,214.72,858.88,800.68,FALSE,In-Store
SLS001116,20250308,CUST00112,PRD0009,STR006,PROMO001,3,473.46,0.0,0.0,1420.38,1420.38,191.65,574.95,845.43,FALSE,In-Store
SLS001117,20251030,CUST00409,PRD0008,STR002,PROMO005,2,182.18,0.12,43.72,364.36,320.64,101.48,202.96,117.68,FALSE,Mobile
SLS001118,20230830,CUST00075,PRD0097,STR005,PROMO008,1,165.97,0.1,16.6,165.97,149.37,99.56,99.56,49.81,FALSE,In-Store
SLS001119,20251119,CUST00151,PRD0057,STR006,PROMO001,3,282.9,0.0,0.0,848.7,848.7,128.94,386.82,461.88,FALSE,In-Store
SLS001120,20251009,CUST00273,PRD0025,STR001,PROMO011,3,375.79,0.18,202.93,1127.37,924.44,218.42,655.26,269.18,TRUE,Online
SLS001121,20231105,CUST00095,PRD0098,STR009,PROMO001,1,61.76,0.0,0.0,61.76,61.76,28.79,28.79,32.97,FALSE,In-Store
SLS001122,20230822,CUST00065,PRD0092,STR006,PROMO004,3,73.41,0.2,44.05,220.23,176.18,37.74,113.22,62.96,FALSE,In-Store
SLS001123,20251029,CUST00076,PRD0027,STR003,PROMO001,1,294.07,0.0,0.0,294.07,294.07,165.86,165.86,128.21,FALSE,Marketplace
SLS001124,20241128,CUST00127,PRD0054,STR010,PROMO008,2,244.95,0.1,48.99,489.9,440.91,121.9,243.8,197.11,FALSE,In-Store
SLS001125,20240521,CUST00155,PRD0082,STR001,PROMO008,3,243.2,0.1,72.96,729.6,656.64,141.96,425.88,230.76,FALSE,Online
SLS001126,20250114,CUST00283,PRD0082,STR002,PROMO003,5,243.2,0.1,121.6,1216.0,1094.4,141.96,709.8,384.6,FALSE,Mobile
SLS001127,20250314,CUST00221,PRD0076,STR009,PROMO001,1,399.26,0.0,0.0,399.26,399.26,169.19,169.19,230.07,FALSE,In-Store
SLS001128,20240829,CUST00359,PRD0055,STR008,PROMO005,4,253.47,0.12,121.67,1013.88,892.21,149.26,597.04,295.17,FALSE,In-Store
SLS001129,20230320,CUST00406,PRD0039,STR003,PROMO006,5,229.0,0.25,286.25,1145.0,858.75,93.85,469.25,389.5,FALSE,Marketplace
SLS001130,20240304,CUST00077,PRD0002,STR005,PROMO004,5,476.98,0.2,476.98,2384.9,1907.92,184.29,921.45,986.47,FALSE,In-Store
SLS001131,20230410,CUST00270,PRD0011,STR008,PROMO007,3,222.06,0.15,99.93,666.18,566.25,127.97,383.91,182.34,FALSE,In-Store
SLS001132,20250305,CUST00454,PRD0035,STR002,PROMO003,1,122.52,0.1,12.25,122.52,110.27,56.24,56.24,54.03,FALSE,Mobile
SLS001133,20250426,CUST00130,PRD0095,STR008,PROMO005,1,94.93,0.12,11.39,94.93,83.54,40.5,40.5,43.04,FALSE,In-Store
SLS001134,20230501,CUST00041,PRD0010,STR005,PROMO004,3,198.31,0.2,118.99,594.93,475.94,93.99,281.97,193.97,FALSE,In-Store
SLS001135,20251114,CUST00370,PRD0078,STR007,PROMO009,3,354.85,0.22,234.2,1064.55,830.35,144.69,434.07,396.28,FALSE,In-Store
SLS001136,20240923,CUST00348,PRD0021,STR004,PROMO006,4,335.42,0.25,335.42,1341.68,1006.26,190.96,763.84,242.42,FALSE,In-Store
SLS001137,20230212,CUST00496,PRD0026,STR006,PROMO005,4,186.17,0.12,89.36,744.68,655.32,107.56,430.24,225.08,FALSE,In-Store
SLS001138,20231011,CUST00475,PRD0084,STR004,PROMO003,5,439.66,0.1,219.83,2198.3,1978.47,201.31,1006.55,971.92,FALSE,In-Store
SLS001139,20240126,CUST00195,PRD0077,STR005,PROMO010,5,232.8,0.08,93.12,1164.0,1070.88,131.09,655.45,415.43,FALSE,In-Store
SLS001140,20240129,CUST00470,PRD0090,STR008,PROMO010,1,40.58,0.08,3.25,40.58,37.33,18.5,18.5,18.83,FALSE,In-Store
SLS001141,20241211,CUST00359,PRD0020,STR003,PROMO004,4,440.33,0.2,352.26,1761.32,1409.06,228.83,915.32,493.74,FALSE,Marketplace
SLS001142,20240307,CUST00121,PRD0002,STR002,PROMO008,5,476.98,0.1,238.49,2384.9,2146.41,184.29,921.45,1224.96,FALSE,Mobile
SLS001143,20250718,CUST00485,PRD0003,STR002,PROMO002,1,147.16,0.15,22.07,147.16,125.09,80.66,80.66,44.43,FALSE,Mobile
SLS001144,20231029,CUST00170,PRD0003,STR001,PROMO009,4,147.16,0.22,129.5,588.64,459.14,80.66,322.64,136.5,FALSE,Online
SLS001145,20250304,CUST00132,PRD0051,STR007,PROMO004,4,263.96,0.2,211.17,1055.84,844.67,136.13,544.52,300.15,FALSE,In-Store
SLS001146,20240929,CUST00319,PRD0036,STR007,PROMO006,5,393.98,0.25,492.48,1969.9,1477.42,158.74,793.7,683.72,FALSE,In-Store
SLS001147,20230207,CUST00092,PRD0045,STR007,PROMO008,3,454.14,0.1,136.24,1362.42,1226.18,226.81,680.43,545.75,FALSE,In-Store
SLS001148,20230611,CUST00370,PRD0023,STR010,PROMO005,4,168.49,0.12,80.88,673.96,593.08,99.84,399.36,193.72,FALSE,In-Store
SLS001149,20251221,CUST00205,PRD0073,STR004,PROMO002,3,314.78,0.15,141.65,944.34,802.69,118.86,356.58,446.11,FALSE,In-Store
SLS001150,20250614,CUST00150,PRD0064,STR007,PROMO001,1,462.45,0.0,0.0,462.45,462.45,273.13,273.13,189.32,FALSE,In-Store
SLS001151,20240505,CUST00375,PRD0037,STR006,PROMO012,2,337.62,0.12,81.03,675.24,594.21,134.32,268.64,325.57,FALSE,In-Store
SLS001152,20240824,CUST00192,PRD0035,STR006,PROMO002,5,122.52,0.15,91.89,612.6,520.71,56.24,281.2,239.51,FALSE,In-Store
SLS001153,20250928,CUST00476,PRD0029,STR004,PROMO003,3,315.73,0.1,94.72,947.19,852.47,179.95,539.85,312.62,FALSE,In-Store
SLS001154,20250414,CUST00032,PRD0005,STR005,PROMO012,4,45.21,0.12,21.7,180.84,159.14,26.01,104.04,55.1,FALSE,In-Store
SLS001155,20241013,CUST00228,PRD0009,STR009,PROMO008,4,473.46,0.1,189.38,1893.84,1704.46,191.65,766.6,937.86,FALSE,In-Store
SLS001156,20250617,CUST00485,PRD0003,STR010,PROMO006,1,147.16,0.25,36.79,147.16,110.37,80.66,80.66,29.71,FALSE,In-Store
SLS001157,20240704,CUST00149,PRD0095,STR004,PROMO012,2,94.93,0.12,22.78,189.86,167.08,40.5,81.0,86.08,FALSE,In-Store
SLS001158,20250926,CUST00321,PRD0072,STR006,PROMO009,5,359.86,0.22,395.85,1799.3,1403.45,189.89,949.45,454.0,FALSE,In-Store
SLS001159,20240705,CUST00249,PRD0048,STR009,PROMO009,3,59.4,0.22,39.2,178.2,139.0,23.77,71.31,67.69,TRUE,In-Store
SLS001160,20230122,CUST00094,PRD0082,STR007,PROMO004,4,243.2,0.2,194.56,972.8,778.24,141.96,567.84,210.4,TRUE,In-Store
SLS001161,20241215,CUST00099,PRD0026,STR002,PROMO012,3,186.17,0.12,67.02,558.51,491.49,107.56,322.68,168.81,FALSE,Mobile
SLS001162,20230816,CUST00367,PRD0019,STR006,PROMO003,4,18.96,0.1,7.58,75.84,68.26,6.8,27.2,41.06,FALSE,In-Store
SLS001163,20230421,CUST00276,PRD0055,STR005,PROMO005,3,253.47,0.12,91.25,760.41,669.16,149.26,447.78,221.38,FALSE,In-Store
SLS001164,20250730,CUST00407,PRD0077,STR001,PROMO012,5,232.8,0.12,139.68,1164.0,1024.32,131.09,655.45,368.87,FALSE,Online
SLS001165,20230301,CUST00047,PRD0058,STR007,PROMO005,4,340.81,0.12,163.59,1363.24,1199.65,170.56,682.24,517.41,FALSE,In-Store
SLS001166,20250911,CUST00250,PRD0084,STR008,PROMO011,3,439.66,0.18,237.42,1318.98,1081.56,201.31,603.93,477.63,FALSE,In-Store
SLS001167,20250728,CUST00361,PRD0080,STR007,PROMO012,4,460.17,0.12,220.88,1840.68,1619.8,197.51,790.04,829.76,FALSE,In-Store
SLS001168,20251220,CUST00072,PRD0087,STR005,PROMO001,5,423.25,0.0,0.0,2116.25,2116.25,150.55,752.75,1363.5,FALSE,In-Store
SLS001169,20230424,CUST00176,PRD0038,STR003,PROMO009,4,183.76,0.22,161.71,735.04,573.33,80.15,320.6,252.73,FALSE,Marketplace
SLS001170,20230718,CUST00421,PRD0088,STR007,PROMO004,5,303.61,0.2,303.61,1518.05,1214.44,113.33,566.65,647.79,FALSE,In-Store
SLS001171,20230109,CUST00009,PRD0077,STR007,PROMO009,1,232.8,0.22,51.22,232.8,181.58,131.09,131.09,50.49,FALSE,In-Store
SLS001172,20241120,CUST00155,PRD0079,STR001,PROMO010,5,496.36,0.08,198.54,2481.8,2283.26,228.28,1141.4,1141.86,FALSE,Online
SLS001173,20230730,CUST00376,PRD0074,STR005,PROMO008,4,402.17,0.1,160.87,1608.68,1447.81,232.8,931.2,516.61,FALSE,In-Store
SLS001174,20250103,CUST00198,PRD0035,STR004,PROMO002,2,122.52,0.15,36.76,245.04,208.28,56.24,112.48,95.8,FALSE,In-Store
SLS001175,20231208,CUST00343,PRD0072,STR010,PROMO011,3,359.86,0.18,194.32,1079.58,885.26,189.89,569.67,315.59,FALSE,In-Store
SLS001176,20250805,CUST00301,PRD0050,STR002,PROMO012,3,365.56,0.12,131.6,1096.68,965.08,153.34,460.02,505.06,FALSE,Mobile
SLS001177,20230813,CUST00137,PRD0022,STR008,PROMO006,1,415.86,0.25,103.97,415.86,311.89,175.03,175.03,136.86,FALSE,In-Store
SLS001178,20240804,CUST00057,PRD0100,STR001,PROMO007,5,100.42,0.15,75.31,502.1,426.79,47.68,238.4,188.39,FALSE,Online
SLS001179,20230729,CUST00368,PRD0099,STR007,PROMO011,2,156.15,0.18,56.21,312.3,256.09,71.56,143.12,112.97,FALSE,In-Store
SLS001180,20240401,CUST00020,PRD0017,STR010,PROMO005,4,387.1,0.12,185.81,1548.4,1362.59,175.87,703.48,659.11,FALSE,In-Store
SLS001181,20241027,CUST00390,PRD0096,STR007,PROMO002,5,121.6,0.15,91.2,608.0,516.8,57.13,285.65,231.15,FALSE,In-Store
SLS001182,20240124,CUST00065,PRD0053,STR004,PROMO004,4,265.75,0.2,212.6,1063.0,850.4,139.88,559.52,290.88,FALSE,In-Store
SLS001183,20250831,CUST00142,PRD0008,STR010,PROMO004,5,182.18,0.2,182.18,910.9,728.72,101.48,507.4,221.32,FALSE,In-Store
SLS001184,20230129,CUST00442,PRD0046,STR001,PROMO008,1,70.34,0.1,7.03,70.34,63.31,25.46,25.46,37.85,FALSE,Online
SLS001185,20230517,CUST00149,PRD0084,STR001,PROMO012,5,439.66,0.12,263.8,2198.3,1934.5,201.31,1006.55,927.95,FALSE,Online
SLS001186,20250516,CUST00005,PRD0015,STR003,PROMO008,4,201.22,0.1,80.49,804.88,724.39,114.88,459.52,264.87,FALSE,Marketplace
SLS001187,20250218,CUST00195,PRD0071,STR004,PROMO004,5,268.28,0.2,268.28,1341.4,1073.12,141.5,707.5,365.62,FALSE,In-Store
SLS001188,20231122,CUST00322,PRD0026,STR010,PROMO001,5,186.17,0.0,0.0,930.85,930.85,107.56,537.8,393.05,TRUE,In-Store
SLS001189,20241014,CUST00082,PRD0060,STR002,PROMO010,1,247.01,0.08,19.76,247.01,227.25,98.02,98.02,129.23,FALSE,Mobile
SLS001190,20240730,CUST00046,PRD0013,STR008,PROMO005,3,462.58,0.12,166.53,1387.74,1221.21,161.99,485.97,735.24,FALSE,In-Store
SLS001191,20230305,CUST00145,PRD0029,STR005,PROMO011,1,315.73,0.18,56.83,315.73,258.9,179.95,179.95,78.95,FALSE,In-Store
SLS001192,20230710,CUST00293,PRD0032,STR003,PROMO009,4,394.61,0.22,347.26,1578.44,1231.18,230.52,922.08,309.1,FALSE,Marketplace
SLS001193,20240417,CUST00055,PRD0035,STR008,PROMO011,1,122.52,0.18,22.05,122.52,100.47,56.24,56.24,44.23,FALSE,In-Store
SLS001194,20230126,CUST00440,PRD0092,STR006,PROMO011,5,73.41,0.18,66.07,367.05,300.98,37.74,188.7,112.28,FALSE,In-Store
SLS001195,20230901,CUST00316,PRD0065,STR008,PROMO010,5,142.01,0.08,56.8,710.05,653.25,58.7,293.5,359.75,FALSE,In-Store
SLS001196,20241204,CUST00427,PRD0046,STR005,PROMO002,1,70.34,0.15,10.55,70.34,59.79,25.46,25.46,34.33,FALSE,In-Store
SLS001197,20230124,CUST00169,PRD0048,STR001,PROMO012,4,59.4,0.12,28.51,237.6,209.09,23.77,95.08,114.01,FALSE,Online
SLS001198,20241113,CUST00418,PRD0031,STR004,PROMO011,2,490.78,0.18,176.68,981.56,804.88,172.34,344.68,460.2,TRUE,In-Store
SLS001199,20231031,CUST00403,PRD0059,STR010,PROMO005,1,125.4,0.12,15.05,125.4,110.35,59.21,59.21,51.14,FALSE,In-Store
SLS001200,20240105,CUST00372,PRD0026,STR006,PROMO008,5,186.17,0.1,93.09,930.85,837.76,107.56,537.8,299.96,FALSE,In-Store
SLS001201,20230302,CUST00493,PRD0005,STR009,PROMO001,5,45.21,0.0,0.0,226.05,226.05,26.01,130.05,96.0,FALSE,In-Store
SLS001202,20250312,CUST00374,PRD0068,STR004,PROMO002,3,418.76,0.15,188.44,1256.28,1067.84,212.99,638.97,428.87,FALSE,In-Store
SLS001203,20230929,CUST00479,PRD0095,STR002,PROMO009,2,94.93,0.22,41.77,189.86,148.09,40.5,81.0,67.09,FALSE,Mobile
SLS001204,20241202,CUST00372,PRD0085,STR010,PROMO006,1,50.41,0.25,12.6,50.41,37.81,26.85,26.85,10.96,FALSE,In-Store
SLS001205,20230530,CUST00418,PRD0038,STR009,PROMO010,1,183.76,0.08,14.7,183.76,169.06,80.15,80.15,88.91,TRUE,In-Store
SLS001206,20250320,CUST00397,PRD0020,STR005,PROMO006,5,440.33,0.25,550.41,2201.65,1651.24,228.83,1144.15,507.09,FALSE,In-Store
SLS001207,20250801,CUST00448,PRD0099,STR009,PROMO010,2,156.15,0.08,24.98,312.3,287.32,71.56,143.12,144.2,FALSE,In-Store
SLS001208,20250221,CUST00226,PRD0080,STR004,PROMO002,5,460.17,0.15,345.13,2300.85,1955.72,197.51,987.55,968.17,FALSE,In-Store
SLS001209,20230620,CUST00465,PRD0098,STR002,PROMO009,5,61.76,0.22,67.94,308.8,240.86,28.79,143.95,96.91,FALSE,Mobile
SLS001210,20240910,CUST00076,PRD0072,STR010,PROMO008,2,359.86,0.1,71.97,719.72,647.75,189.89,379.78,267.97,FALSE,In-Store
SLS001211,20250910,CUST00405,PRD0087,STR005,PROMO005,1,423.25,0.12,50.79,423.25,372.46,150.55,150.55,221.91,FALSE,In-Store
SLS001212,20250328,CUST00386,PRD0025,STR002,PROMO001,1,375.79,0.0,0.0,375.79,375.79,218.42,218.42,157.37,FALSE,Mobile
SLS001213,20250808,CUST00478,PRD0026,STR004,PROMO009,5,186.17,0.22,204.79,930.85,726.06,107.56,537.8,188.26,FALSE,In-Store
SLS001214,20251105,CUST00188,PRD0003,STR001,PROMO003,3,147.16,0.1,44.15,441.48,397.33,80.66,241.98,155.35,FALSE,Online
SLS001215,20250222,CUST00277,PRD0018,STR007,PROMO010,1,60.49,0.08,4.84,60.49,55.65,25.63,25.63,30.02,FALSE,In-Store
SLS001216,20240102,CUST00283,PRD0021,STR003,PROMO006,1,335.42,0.25,83.86,335.42,251.56,190.96,190.96,60.6,FALSE,Marketplace
SLS001217,20250617,CUST00483,PRD0096,STR009,PROMO009,5,121.6,0.22,133.76,608.0,474.24,57.13,285.65,188.59,FALSE,In-Store
SLS001218,20240331,CUST00496,PRD0087,STR007,PROMO005,5,423.25,0.12,253.95,2116.25,1862.3,150.55,752.75,1109.55,FALSE,In-Store
SLS001219,20250203,CUST00217,PRD0072,STR010,PROMO003,5,359.86,0.1,179.93,1799.3,1619.37,189.89,949.45,669.92,FALSE,In-Store
SLS001220,20240922,CUST00055,PRD0038,STR003,PROMO002,4,183.76,0.15,110.26,735.04,624.78,80.15,320.6,304.18,FALSE,Marketplace
SLS001221,20250915,CUST00363,PRD0098,STR003,PROMO008,4,61.76,0.1,24.7,247.04,222.34,28.79,115.16,107.18,FALSE,Marketplace
SLS001222,20231028,CUST00033,PRD0003,STR007,PROMO010,5,147.16,0.08,58.86,735.8,676.94,80.66,403.3,273.64,FALSE,In-Store
SLS001223,20251119,CUST00178,PRD0097,STR006,PROMO005,2,165.97,0.12,39.83,331.94,292.11,99.56,199.12,92.99,FALSE,In-Store
SLS001224,20250820,CUST00182,PRD0064,STR001,PROMO012,1,462.45,0.12,55.49,462.45,406.96,273.13,273.13,133.83,FALSE,Online
SLS001225,20241013,CUST00414,PRD0091,STR008,PROMO005,2,58.03,0.12,13.93,116.06,102.13,30.77,61.54,40.59,FALSE,In-Store
SLS001226,20240820,CUST00360,PRD0018,STR002,PROMO011,3,60.49,0.18,32.66,181.47,148.81,25.63,76.89,71.92,FALSE,Mobile
SLS001227,20250303,CUST00131,PRD0041,STR002,PROMO012,1,265.41,0.12,31.85,265.41,233.56,138.76,138.76,94.8,FALSE,Mobile
SLS001228,20250719,CUST00383,PRD0006,STR003,PROMO009,2,421.34,0.22,185.39,842.68,657.29,236.98,473.96,183.33,FALSE,Marketplace
SLS001229,20230918,CUST00354,PRD0077,STR001,PROMO005,1,232.8,0.12,27.94,232.8,204.86,131.09,131.09,73.77,FALSE,Online
